symbol,zone_source,zone_class,direction,pattern,zone_low,zone_high,zone_strength,confluent,confluent_hourly_pattern,has_divergence,has_htf_momentum,passes_body_filter,passes_gap_filter,touch_number,entry_ts,entry_price,reaction_pattern,reaction_rsi,reaction_vol_ratio,exit_ts,exit_price,exit_reason,gross_pnl_pct,pnl_pct,hold_bars
PFC,1h,continuation,long,RBR,376.54998779296875,377.70001220703125,11.32,False,,True,True,True,False,1,2026-03-30 09:55:00+00:00,379.5,pin_bar,29.0,2.35,2026-04-01 03:45:00+00:00,386.91,take_profit,1.952,1.701,1
PFC,1h,continuation,short,DBD,427.20001220703125,429.75,10.17,False,,False,True,True,False,1,2026-03-18 04:15:00+00:00,427.75,pin_bar,84.0,1.42,2026-03-18 05:05:00+00:00,430.61,stop_loss,-0.668,-0.969,10
PFC,1h,continuation,short,DBD,485.5,487.3999938964844,6.21,False,,False,False,True,False,1,2026-04-28 09:10:00+00:00,483.95,pin_bar,78.7,6.76,2026-04-29 03:45:00+00:00,475.1,take_profit,1.829,1.579,10
PFC,1h,continuation,long,RBR,361.6499938964844,362.8999938964844,41.49,False,,True,True,True,False,1,2026-08-21 03:45:00+00:00,362.75,pin_bar,26.4,1.67,2026-08-21 06:10:00+00:00,363.7,trailing_stop,0.262,-0.038,29
PFC,1h,reversal,short,RBD,397.04998779296875,398.20001220703125,6.2,False,,True,False,True,False,1,2026-04-02 08:00:00+00:00,397.1,pin_bar,73.1,1.95,2026-04-02 08:20:00+00:00,399.0,stop_loss,-0.478,-0.778,4
PIDILITIND,5m,continuation,short,DBD,1489.3,1490.0,13.01,False,,False,False,True,True,1,2026-02-06 07:15:00+00:00,1487.9,pin_bar,66.5,2.18,2026-02-06 07:45:00+00:00,1484.75,trailing_stop,0.212,-0.088,6
PIDILITIND,5m,continuation,long,RBR,1455.0,1455.9,3.54,True,RBR,True,False,True,True,1,2025-12-17 05:40:00+00:00,1454.6,pin_bar,21.2,1.42,2025-12-17 06:00:00+00:00,1452.09,stop_loss,-0.173,-0.472,4
PIDILITIND,5m,continuation,short,DBD,1482.1,1483.0,8.97,False,,False,False,True,True,1,2026-01-02 04:15:00+00:00,1478.1,pin_bar,67.4,2.92,2026-02-02 04:20:00+00:00,1462.37,take_profit,1.064,0.815,75
PIDILITIND,5m,continuation,short,DBD,1478.0,1478.7,17.58,False,,False,False,True,True,1,2025-12-31 07:10:00+00:00,1477.0,pin_bar,68.5,2.63,2025-12-31 07:35:00+00:00,1474.55,trailing_stop,0.166,-0.134,5
PIDILITIND,5m,continuation,short,DBD,1446.3,1447.4,8.98,False,,False,False,True,True,1,2025-12-30 09:25:00+00:00,1447.8,pin_bar,65.7,2.06,2025-12-30 09:30:00+00:00,1450.29,stop_loss,-0.172,-0.472,1
PIDILITIND,5m,continuation,long,RBR,1313.6,1315.4,5.83,True,DBR,False,False,True,True,1,2026-03-27 09:30:00+00:00,1317.0,pin_bar,33.7,6.92,2026-03-30 03:45:00+00:00,1310.97,stop_loss,-0.458,-0.757,6
PIDILITIND,5m,continuation,long,RBR,1570.0,1570.9,8.12,False,,True,False,True,True,1,2026-06-19 09:15:00+00:00,1572.5,pin_bar,34.4,3.09,2026-06-19 09:25:00+00:00,1566.86,stop_loss,-0.359,-0.658,2
PIDILITIND,5m,reversal,long,DBR,1569.0,1569.6,51.2,False,,False,False,True,True,1,2026-06-19 09:20:00+00:00,1570.3,pin_bar,29.8,3.11,2026-06-19 09:25:00+00:00,1565.86,stop_loss,-0.283,-0.582,1
PIDILITIND,1h,continuation,long,RBR,1364.6500244140625,1366.875,5.68,False,,True,True,True,False,1,2026-03-09 05:10:00+00:00,1370.0,pin_bar,16.7,1.32,2026-03-09 07:35:00+00:00,1374.95,trailing_stop,0.361,0.061,29
PIDILITIND,1h,continuation,short,DBD,1509.550048828125,1513.0,21.75,False,,False,True,True,True,1,2026-02-26 09:40:00+00:00,1512.6,pin_bar,72.2,1.44,2026-02-26 09:45:00+00:00,1516.03,stop_loss,-0.226,-0.527,1
PIIND,5m,continuation,long,RBR,2988.4,2991.2,7.16,False,,True,False,True,True,1,2026-05-12 09:30:00+00:00,2998.8,pin_bar,27.5,2.11,2026-05-13 03:50:00+00:00,3014.9,trailing_stop,0.537,0.236,7
PIIND,5m,continuation,long,RBR,3080.0,3083.1,22.43,True,RBR,True,False,True,True,1,2026-04-29 09:25:00+00:00,3087.1,pin_bar,34.3,16.91,2026-04-30 03:45:00+00:00,3073.84,stop_loss,-0.43,-0.729,7
PIIND,5m,continuation,long,RBR,2625.0,2626.0,13.23,False,,False,True,True,True,1,2026-08-12 03:50:00+00:00,2649.3,pin_bar,16.2,6.1,2026-08-12 03:55:00+00:00,2619.75,stop_loss,-1.115,-1.414,1
PIIND,5m,continuation,long,RBR,2625.0,2626.0,13.23,False,,False,True,True,True,2,2026-08-12 04:10:00+00:00,2644.1,pin_bar,28.0,1.86,2026-08-12 04:20:00+00:00,2619.75,stop_loss,-0.921,-1.22,2
PIIND,5m,continuation,long,RBR,2392.2,2394.0,7.2,False,,True,False,True,True,1,2026-09-08 06:30:00+00:00,2395.2,pin_bar,27.6,1.89,2026-09-08 07:00:00+00:00,2401.0,trailing_stop,0.242,-0.058,6
PIIND,5m,continuation,long,RBR,2389.5,2392.1,4.62,False,,True,False,True,True,1,2026-09-08 06:45:00+00:00,2396.0,engulfing,31.2,2.95,2026-09-09 03:45:00+00:00,2384.72,stop_loss,-0.471,-0.77,37
PIIND,1h,reversal,long,DBR,2464.10009765625,2469.0,30.57,False,,False,False,True,False,1,2026-08-27 09:25:00+00:00,2467.9,pin_bar,24.3,3.41,2026-08-28 03:50:00+00:00,2473.85,trailing_stop,0.241,-0.059,5
PNB,5m,continuation,long,RBR,101.0,101.1,4.09,False,,False,True,True,True,1,2026-07-08 08:30:00+00:00,101.39,pin_bar,16.1,4.82,2026-07-08 09:00:00+00:00,100.8,stop_loss,-0.584,-0.883,6
PNB,5m,continuation,long,RBR,115.55,115.68,9.28,False,,True,False,True,True,1,2026-08-24 05:40:00+00:00,115.54,pin_bar,22.9,1.49,2026-08-24 05:50:00+00:00,115.32,stop_loss,-0.191,-0.491,2
PNB,5m,continuation,long,RBR,116.22,116.3,4.47,False,,False,False,True,True,1,2026-08-21 03:45:00+00:00,116.7,engulfing,17.0,2.9,2026-08-21 03:55:00+00:00,115.99,stop_loss,-0.61,-0.91,2
PNB,1h,continuation,long,RBR,100.04000091552734,100.30999755859375,5.24,False,,False,True,True,False,1,2026-03-30 09:50:00+00:00,100.54,pin_bar,31.9,2.98,2026-04-01 03:45:00+00:00,101.94,take_profit,1.393,1.142,2
PNB,1h,continuation,long,RBR,100.04000091552734,100.30999755859375,5.24,False,,False,False,True,False,2,2026-04-02 03:50:00+00:00,100.5,pin_bar,17.0,2.39,2026-04-02 04:10:00+00:00,100.85,trailing_stop,0.348,0.048,4
PNB,1h,continuation,long,RBR,100.04000091552734,100.30999755859375,5.24,False,,False,True,True,False,3,2026-05-18 03:45:00+00:00,100.72,engulfing,13.6,2.07,2026-05-18 04:05:00+00:00,99.84,stop_loss,-0.874,-1.173,4
PNB,1h,continuation,long,RBR,110.45999908447266,110.87999725341797,8.89,False,,False,True,True,False,1,2026-03-16 03:55:00+00:00,111.22,pin_bar,34.3,1.74,2026-03-16 04:50:00+00:00,110.24,stop_loss,-0.882,-1.181,11
PNB,1h,continuation,long,RBR,108.25,108.4800033569336,22.25,False,,True,True,True,False,1,2026-03-16 07:35:00+00:00,108.5,pin_bar,30.4,1.45,2026-03-16 08:10:00+00:00,109.43,take_profit,0.86,0.61,7
PNB,1h,continuation,long,RBR,111.70999908447266,111.94000244140625,5.37,False,,False,True,True,False,1,2026-03-13 07:00:00+00:00,112.2,pin_bar,24.5,2.07,2026-03-13 09:05:00+00:00,112.57,trailing_stop,0.33,0.03,25
PNB,1h,continuation,short,DBD,111.5,111.87000274658203,5.94,False,,False,False,True,False,1,2026-03-16 09:20:00+00:00,111.29,pin_bar,78.3,1.3,2026-03-17 04:05:00+00:00,110.65,trailing_stop,0.58,0.28,12
PNB,1h,continuation,long,RBR,105.55999755859375,105.77999877929688,9.06,False,,False,False,True,False,1,2026-06-11 03:50:00+00:00,106.27,engulfing,25.2,1.38,2026-06-11 05:30:00+00:00,105.35,stop_loss,-0.867,-1.166,20
PNB,1h,continuation,long,RBR,104.43000030517578,104.7699966430664,5.12,False,,False,False,True,True,1,2026-07-06 03:55:00+00:00,104.6,pin_bar,30.5,1.41,2026-07-06 04:20:00+00:00,104.79,trailing_stop,0.186,-0.114,5
PNB,1h,continuation,long,RBR,110.30999755859375,110.5,4.15,False,,False,False,True,False,1,2026-07-30 03:45:00+00:00,110.81,pin_bar,28.9,3.47,2026-07-30 04:35:00+00:00,111.19,trailing_stop,0.338,0.038,10
POLYCAB,5m,continuation,long,RBR,9195.0,9197.5,8.91,False,,False,True,True,True,1,2026-07-08 08:40:00+00:00,9201.0,pin_bar,14.5,1.33,2026-07-08 08:55:00+00:00,9215.5,trailing_stop,0.158,-0.143,3
POLYCAB,5m,continuation,long,RBR,9195.0,9197.5,8.91,False,,True,True,True,True,2,2026-07-08 09:30:00+00:00,9207.5,engulfing,33.3,2.47,2026-07-08 09:45:00+00:00,9269.28,take_profit,0.671,0.421,3
POLYCAB,5m,continuation,long,RBR,9372.5,9389.5,3.8,False,,False,False,True,True,1,2026-06-11 09:20:00+00:00,9385.0,pin_bar,34.4,1.49,2026-06-11 09:35:00+00:00,9402.5,trailing_stop,0.186,-0.114,3
POLYCAB,5m,continuation,long,RBR,9890.0,9895.0,56.76,False,,True,False,True,True,1,2026-06-23 08:05:00+00:00,9914.5,pin_bar,32.8,1.54,2026-06-24 03:55:00+00:00,9870.22,stop_loss,-0.447,-0.746,25
POLYCAB,5m,continuation,short,DBD,8890.0,8898.0,4.33,False,,False,False,True,True,1,2026-07-21 07:05:00+00:00,8898.5,pin_bar,66.1,1.63,2026-07-22 03:45:00+00:00,8915.8,stop_loss,-0.194,-0.495,35
POLYCAB,5m,continuation,short,DBD,8928.5,8939.0,6.8,False,,False,False,True,True,1,2026-09-03 06:45:00+00:00,8901.5,engulfing,66.1,2.76,2026-09-04 03:45:00+00:00,8790.74,take_profit,1.244,0.995,36
POLYCAB,5m,continuation,short,DBD,8370.0,8375.0,7.08,False,,False,False,True,True,1,2026-09-10 07:25:00+00:00,8360.5,pin_bar,66.5,1.97,2026-09-11 03:45:00+00:00,8298.0,take_profit,0.748,0.498,29
POLYCAB,1h,continuation,long,RBR,6675.5,6692.60009765625,12.86,False,,False,False,True,False,1,2026-04-02 06:00:00+00:00,6705.5,pin_bar,32.9,2.27,2026-04-02 06:30:00+00:00,6732.75,trailing_stop,0.406,0.106,6
POLYCAB,1h,continuation,short,DBD,7768.0,7784.5,49.72,False,,False,False,True,False,1,2026-04-15 03:45:00+00:00,7728.0,pin_bar,80.9,2.39,2026-04-15 06:20:00+00:00,7800.07,stop_loss,-0.933,-1.233,31
POLYCAB,1h,continuation,short,DBD,9139.0,9146.0,7.73,False,,False,False,True,False,1,2026-08-26 04:45:00+00:00,9126.5,pin_bar,72.5,2.21,2026-08-26 07:00:00+00:00,9098.25,trailing_stop,0.31,0.01,27
POWERGRID,5m,continuation,long,RBR,294.70001220703125,295.0,5.25,True,DBR,False,False,True,True,1,2026-05-22 09:05:00+00:00,294.45,pin_bar,34.8,2.27,2026-05-22 09:20:00+00:00,294.78,trailing_stop,0.11,-0.19,3
POWERGRID,1h,continuation,long,RBR,285.8999938964844,286.5,6.46,False,,False,True,True,False,1,2026-04-02 04:05:00+00:00,287.15,pin_bar,33.0,1.35,2026-04-02 05:05:00+00:00,285.33,stop_loss,-0.634,-0.934,12
RBLBANK,5m,continuation,long,RBR,379.0,379.5,12.94,True,RBR,False,False,True,True,1,2026-09-01 08:40:00+00:00,380.15,pin_bar,34.8,3.74,2026-09-02 03:45:00+00:00,378.24,stop_loss,-0.502,-0.801,13
RBLBANK,5m,continuation,long,RBR,379.85,380.25,6.62,False,,False,False,True,True,1,2026-09-01 08:40:00+00:00,380.15,pin_bar,34.8,3.74,2026-09-01 09:40:00+00:00,379.09,stop_loss,-0.279,-0.579,12
RBLBANK,1h,reversal,long,DBR,362.1499938964844,365.0,9.63,False,,False,True,True,False,1,2026-07-16 04:20:00+00:00,363.5,engulfing,19.8,4.44,2026-07-16 04:50:00+00:00,361.43,stop_loss,-0.571,-0.87,6
RBLBANK,1h,continuation,short,DBD,365.6000061035156,367.6499938964844,4.45,False,,False,False,True,False,1,2026-07-28 03:45:00+00:00,363.95,pin_bar,77.4,2.26,2026-07-29 07:35:00+00:00,368.39,stop_loss,-1.219,-1.52,121
RECLTD,5m,reversal,short,RBD,369.8,370.05,9.74,False,,False,False,True,True,1,2026-07-28 03:55:00+00:00,369.35,pin_bar,65.6,1.76,2026-07-28 04:00:00+00:00,370.79,stop_loss,-0.39,-0.69,1
RECLTD,5m,continuation,short,DBD,356.15,356.4,15.29,False,,False,False,True,True,1,2026-07-15 04:25:00+00:00,355.65,pin_bar,80.0,1.92,2026-07-15 06:10:00+00:00,354.9,trailing_stop,0.211,-0.089,21
RECLTD,5m,continuation,short,DBD,351.9,352.05,5.05,False,,False,False,True,True,1,2026-07-14 09:20:00+00:00,351.85,engulfing,71.9,1.3,2026-07-14 09:30:00+00:00,352.75,stop_loss,-0.257,-0.557,2
RECLTD,5m,continuation,long,RBR,315.0,315.15,11.36,False,,True,False,True,True,1,2026-09-09 09:10:00+00:00,315.05,pin_bar,32.3,3.26,2026-09-09 09:30:00+00:00,314.37,stop_loss,-0.216,-0.516,4
RECLTD,1h,continuation,long,RBR,310.04998779296875,311.04998779296875,15.3,False,,True,False,True,False,1,2026-03-30 06:15:00+00:00,311.25,pin_bar,29.4,1.97,2026-03-30 06:35:00+00:00,312.43,trailing_stop,0.378,0.077,4
RECLTD,1h,continuation,long,RBR,318.6000061035156,319.8500061035156,4.99,False,,False,True,True,True,1,2026-03-23 03:45:00+00:00,320.0,pin_bar,14.6,1.97,2026-03-23 04:10:00+00:00,317.96,stop_loss,-0.637,-0.936,5
RECLTD,1h,continuation,short,DBD,372.1000061035156,372.95001220703125,14.96,False,,True,True,True,False,1,2026-04-17 05:50:00+00:00,372.05,pin_bar,71.3,3.45,2026-04-17 06:50:00+00:00,373.7,stop_loss,-0.442,-0.743,12
RECLTD,1h,continuation,short,DBD,329.5,330.8999938964844,10.14,False,,False,False,True,False,1,2026-04-07 05:50:00+00:00,329.25,pin_bar,65.7,2.31,2026-04-08 03:45:00+00:00,331.56,stop_loss,-0.702,-1.003,50
RECLTD,1h,continuation,short,DBD,331.04998779296875,332.29998779296875,5.71,False,,False,False,True,False,1,2026-06-04 03:50:00+00:00,330.55,pin_bar,81.2,2.64,2026-06-04 04:20:00+00:00,329.2,trailing_stop,0.408,0.109,6
RECLTD,1h,continuation,long,RBR,368.0,369.0,9.27,False,,True,False,True,False,1,2026-08-03 08:25:00+00:00,368.4,pin_bar,25.0,1.31,2026-08-03 09:35:00+00:00,369.0,trailing_stop,0.163,-0.137,14
RECLTD,1h,continuation,short,DBD,316.54998779296875,316.79998779296875,4.84,False,,False,False,True,False,1,2026-09-02 07:10:00+00:00,316.35,pin_bar,76.9,4.64,2026-09-02 08:40:00+00:00,317.43,stop_loss,-0.343,-0.643,18
RECLTD,1h,continuation,long,RBR,313.6000061035156,313.70001220703125,7.96,False,,False,False,True,False,1,2026-09-09 09:35:00+00:00,314.35,pin_bar,30.3,4.82,2026-09-10 05:40:00+00:00,315.62,trailing_stop,0.406,0.105,26
RELIANCE,5m,continuation,long,RBR,1362.5,1364.0,5.13,False,,False,True,True,True,1,2026-05-12 09:30:00+00:00,1366.4,pin_bar,24.2,5.85,2026-05-13 03:55:00+00:00,1359.78,stop_loss,-0.485,-0.784,8
RELIANCE,5m,continuation,long,RBR,1399.0,1400.199951171875,10.61,False,,False,False,True,True,1,2026-05-11 07:40:00+00:00,1401.9,pin_bar,27.6,1.79,2026-05-11 09:25:00+00:00,1396.2,stop_loss,-0.406,-0.706,21
RELIANCE,1h,continuation,short,DBD,1469.0,1472.5,7.29,False,,False,False,True,True,1,2026-05-06 03:45:00+00:00,1468.9,pin_bar,67.7,1.34,2026-05-06 04:25:00+00:00,1465.0,trailing_stop,0.266,-0.034,8
RELIANCE,1h,continuation,long,RBR,1374.300048828125,1376.800048828125,3.35,False,,False,False,True,False,1,2026-03-19 09:30:00+00:00,1382.7,pin_bar,28.4,13.56,2026-03-20 03:50:00+00:00,1405.0,take_profit,1.613,1.362,7
SAIL,5m,continuation,short,DBD,202.5,202.7,30.4,False,,True,False,True,True,1,2026-05-25 03:45:00+00:00,202.16,pin_bar,65.8,4.58,2026-05-25 03:55:00+00:00,201.38,trailing_stop,0.386,0.086,2
SAIL,5m,continuation,short,DBD,202.5,202.7,30.4,False,,False,False,True,True,2,2026-05-26 04:00:00+00:00,201.4,engulfing,70.7,2.9,2026-05-26 04:35:00+00:00,203.11,stop_loss,-0.847,-1.147,7
SAIL,5m,continuation,short,DBD,194.54,194.74,22.59,False,,True,False,True,True,1,2026-05-18 08:50:00+00:00,193.15,pin_bar,67.3,9.61,2026-05-19 03:45:00+00:00,191.6,trailing_stop,0.802,0.503,14
SAIL,5m,continuation,short,DBD,184.5,184.7,11.86,False,,False,True,True,True,1,2026-08-25 03:45:00+00:00,184.0,pin_bar,79.6,2.36,2026-08-25 03:50:00+00:00,185.07,stop_loss,-0.581,-0.882,1
SAIL,5m,continuation,short,DBD,184.5,184.7,11.86,False,,False,True,True,True,2,2026-08-25 04:05:00+00:00,183.4,engulfing,66.5,1.76,2026-08-25 04:20:00+00:00,182.44,trailing_stop,0.521,0.221,3
SAIL,5m,continuation,short,DBD,179.55,179.7,16.42,False,,False,True,True,True,1,2026-08-06 03:55:00+00:00,178.8,pin_bar,83.9,3.35,2026-08-06 04:40:00+00:00,177.9,trailing_stop,0.503,0.204,9
SAIL,5m,continuation,short,DBD,169.85,169.97,5.74,False,,False,False,True,True,1,2026-08-14 08:55:00+00:00,169.86,pin_bar,67.2,1.38,2026-08-14 09:20:00+00:00,169.49,trailing_stop,0.221,-0.079,5
SAIL,1h,continuation,short,DBD,153.1300048828125,153.86000061035156,7.23,False,,False,False,True,False,1,2026-03-17 09:40:00+00:00,153.5,engulfing,70.1,1.95,2026-03-18 03:45:00+00:00,152.16,take_profit,0.87,0.62,4
SAIL,1h,continuation,long,RBR,160.9199981689453,161.35000610351562,7.21,False,,True,False,True,True,1,2026-07-22 07:10:00+00:00,161.2,pin_bar,20.3,3.01,2026-07-22 08:15:00+00:00,161.65,trailing_stop,0.279,-0.021,13
SBILIFE,5m,reversal,long,DBR,1778.3,1779.4,13.5,False,,False,False,True,True,1,2026-08-18 04:00:00+00:00,1781.6,pin_bar,33.2,2.28,2026-08-18 09:40:00+00:00,1774.74,stop_loss,-0.385,-0.685,68
SBILIFE,1h,continuation,long,RBR,1702.9000244140625,1706.75,4.38,False,,False,True,True,False,1,2026-06-11 08:15:00+00:00,1709.2,pin_bar,29.5,1.41,2026-06-11 09:55:00+00:00,1728.61,take_profit,1.136,0.885,20
SBILIFE,1h,continuation,long,RBR,1702.9000244140625,1706.75,4.38,False,,False,True,True,False,2,2026-06-12 07:15:00+00:00,1708.1,pin_bar,34.5,2.44,2026-06-15 03:45:00+00:00,1725.31,take_profit,1.008,0.757,33
SBILIFE,1h,continuation,long,RBR,1717.300048828125,1721.5999755859375,6.24,False,,True,False,True,False,1,2026-09-08 05:25:00+00:00,1718.7,pin_bar,33.5,1.68,2026-09-08 06:15:00+00:00,1713.87,stop_loss,-0.281,-0.581,10
SBIN,5m,continuation,short,DBD,978.5999755859375,979.2999877929688,7.17,True,DBD,False,False,True,True,1,2026-05-14 06:15:00+00:00,978.4,pin_bar,66.7,2.02,2026-05-14 06:45:00+00:00,981.26,stop_loss,-0.292,-0.592,6
SBIN,1h,continuation,long,RBR,964.7999877929688,966.0999755859375,4.51,False,,False,True,True,False,1,2026-05-12 05:35:00+00:00,965.8,pin_bar,28.9,2.15,2026-05-12 06:30:00+00:00,967.75,trailing_stop,0.202,-0.098,11
SBIN,1h,continuation,long,RBR,1070.1500244140625,1072.25,15.68,False,,False,True,True,False,1,2026-04-30 04:45:00+00:00,1074.8,pin_bar,30.5,1.34,2026-04-30 05:20:00+00:00,1068.01,stop_loss,-0.632,-0.931,7
SBIN,1h,continuation,long,RBR,1070.1500244140625,1072.25,15.68,False,,True,True,True,False,2,2026-04-30 05:35:00+00:00,1070.85,engulfing,34.3,2.17,2026-04-30 06:10:00+00:00,1068.01,stop_loss,-0.265,-0.565,7
SHREECEM,5m,continuation,short,DBD,25175.0,25185.0,43.83,False,,False,False,True,True,1,2026-06-23 09:25:00+00:00,25145.0,engulfing,68.4,1.64,2026-06-23 09:35:00+00:00,25085.0,trailing_stop,0.239,-0.061,2
SHREECEM,5m,continuation,long,RBR,26505.0,26540.0,17.29,False,,True,False,True,True,1,2026-07-24 05:30:00+00:00,26510.0,pin_bar,32.4,1.85,2026-07-24 05:35:00+00:00,26451.99,stop_loss,-0.219,-0.519,1
SHREECEM,5m,continuation,long,RBR,26505.0,26540.0,17.29,False,,False,False,True,True,2,2026-07-30 05:00:00+00:00,26555.0,pin_bar,30.5,1.3,2026-07-30 06:10:00+00:00,26451.99,stop_loss,-0.388,-0.688,14
SHREECEM,1h,continuation,short,DBD,25998.05078125,26066.69921875,11.22,False,,True,True,True,True,1,2026-06-24 06:25:00+00:00,25995.0,pin_bar,70.1,1.43,2026-06-24 07:05:00+00:00,26118.83,stop_loss,-0.476,-0.777,8
SHREECEM,1h,continuation,short,DBD,27240.0,27310.0,15.06,False,,True,False,True,False,1,2026-07-21 09:45:00+00:00,27240.0,pin_bar,65.4,2.02,2026-07-22 03:50:00+00:00,26990.76,take_profit,0.915,0.665,4
SHREECEM,1h,continuation,long,RBR,23535.0,23610.0,9.72,False,,False,True,True,False,1,2026-06-08 09:45:00+00:00,23545.0,pin_bar,34.4,1.53,2026-06-08 09:50:00+00:00,23487.93,stop_loss,-0.242,-0.542,1
SHRIRAMFIN,5m,continuation,long,RBR,993.2,994.7,7.67,False,,False,True,True,True,1,2026-07-24 05:10:00+00:00,995.9,engulfing,26.5,1.42,2026-07-24 06:40:00+00:00,1005.27,take_profit,0.941,0.691,18
SHRIRAMFIN,5m,continuation,long,RBR,1031.2,1032.1,7.92,False,,True,False,True,True,1,2026-07-23 07:40:00+00:00,1031.7,pin_bar,23.5,2.99,2026-07-23 07:55:00+00:00,1033.15,trailing_stop,0.141,-0.16,3
SHRIRAMFIN,1h,continuation,long,RBR,915.0,917.5,8.69,False,,True,False,True,False,1,2026-06-05 08:10:00+00:00,917.35,pin_bar,32.1,1.5,2026-06-05 09:05:00+00:00,920.85,trailing_stop,0.382,0.081,11
SIEMENS,5m,continuation,long,RBR,3539.300048828125,3546.10009765625,6.56,False,,True,False,True,True,1,2026-05-19 09:50:00+00:00,3544.3,pin_bar,27.9,4.99,2026-05-20 03:50:00+00:00,3532.22,stop_loss,-0.341,-0.64,3
SIEMENS,5m,continuation,long,RBR,3610.89990234375,3616.0,3.75,False,,False,False,True,True,1,2026-06-08 08:40:00+00:00,3620.0,engulfing,32.2,3.38,2026-06-08 09:30:00+00:00,3633.25,trailing_stop,0.366,0.066,10
SIEMENS,1h,continuation,short,DBD,3208.0,3216.60009765625,8.65,False,,False,True,True,False,1,2026-04-08 08:20:00+00:00,3201.4,pin_bar,70.0,1.97,2026-04-08 09:35:00+00:00,3223.03,stop_loss,-0.676,-0.976,15
SIEMENS,1h,continuation,short,DBD,3210.0,3220.0,4.52,False,,False,True,True,False,1,2026-04-08 08:20:00+00:00,3201.4,pin_bar,70.0,1.97,2026-04-08 09:45:00+00:00,3226.44,stop_loss,-0.782,-1.083,17
SRF,5m,continuation,long,RBR,2693.0,2695.5,4.77,True,RBR,False,False,True,True,1,2026-06-29 05:05:00+00:00,2704.8,pin_bar,34.0,4.04,2026-06-29 05:35:00+00:00,2687.61,stop_loss,-0.635,-0.935,6
SRF,5m,continuation,long,RBR,2779.5,2780.7,3.56,True,RBR,False,False,True,True,1,2026-07-08 03:45:00+00:00,2798.1,engulfing,32.5,17.89,2026-07-08 04:05:00+00:00,2773.94,stop_loss,-0.863,-1.163,4
SRF,5m,continuation,long,RBR,2720.0,2724.0,10.16,False,,True,False,True,True,1,2026-07-14 08:45:00+00:00,2719.1,pin_bar,23.9,7.23,2026-07-14 09:25:00+00:00,2728.18,take_profit,0.334,0.084,8
SRF,1h,reversal,short,RBD,2845.60009765625,2858.0,13.17,False,,True,False,True,False,1,2026-07-06 04:40:00+00:00,2848.2,pin_bar,70.6,2.26,2026-07-06 06:00:00+00:00,2833.95,trailing_stop,0.5,0.201,16
SRF,1h,continuation,short,DBD,2965.0,2974.699951171875,7.53,False,,False,True,True,False,1,2026-07-21 07:10:00+00:00,2962.4,engulfing,72.5,1.41,2026-07-21 09:00:00+00:00,2925.9,take_profit,1.232,0.982,22
SRF,1h,continuation,short,DBD,2493.699951171875,2500.0,11.55,False,,False,False,True,False,1,2026-04-22 05:25:00+00:00,2490.3,pin_bar,66.5,1.36,2026-04-22 05:35:00+00:00,2505.0,stop_loss,-0.59,-0.891,2
SRF,1h,continuation,short,DBD,2493.699951171875,2500.0,11.55,False,,True,False,True,False,2,2026-04-22 06:45:00+00:00,2500.8,pin_bar,65.9,1.34,2026-04-22 06:55:00+00:00,2505.0,stop_loss,-0.168,-0.468,2
SRF,1h,continuation,long,RBR,2470.39990234375,2475.10009765625,3.97,False,,False,False,True,False,1,2026-04-23 03:45:00+00:00,2474.8,engulfing,28.3,1.82,2026-04-23 03:55:00+00:00,2480.65,trailing_stop,0.236,-0.064,2
SRF,1h,continuation,short,DBD,2615.0,2617.199951171875,3.44,False,,False,False,True,False,1,2026-08-10 08:10:00+00:00,2610.6,pin_bar,77.7,1.58,2026-08-10 08:30:00+00:00,2622.43,stop_loss,-0.453,-0.754,4
SRF,1h,continuation,short,DBD,2615.0,2617.199951171875,3.44,False,,False,False,True,False,2,2026-08-14 09:25:00+00:00,2608.6,pin_bar,72.6,2.24,2026-08-17 04:05:00+00:00,2622.43,stop_loss,-0.53,-0.831,9
SUNPHARMA,5m,continuation,short,DBD,1802.699951171875,1803.5999755859375,4.15,True,RBD,True,False,True,True,1,2026-03-25 08:20:00+00:00,1801.5,pin_bar,71.9,1.32,2026-03-25 08:40:00+00:00,1807.21,stop_loss,-0.317,-0.617,4
SUNPHARMA,1h,continuation,short,DBD,1855.199951171875,1862.9000244140625,26.3,False,,False,True,True,False,1,2026-05-06 07:45:00+00:00,1854.1,pin_bar,67.2,2.07,2026-05-07 04:55:00+00:00,1829.05,take_profit,1.351,1.102,41
SUNPHARMA,1h,continuation,long,RBR,1712.5999755859375,1716.949951171875,12.03,False,,False,False,True,False,1,2026-04-01 08:00:00+00:00,1720.0,pin_bar,16.5,1.44,2026-04-02 03:50:00+00:00,1725.85,trailing_stop,0.34,0.04,25
SUZLON,5m,continuation,long,RBR,45.42,45.44,5.7,True,RBR,False,False,True,True,1,2026-09-09 09:35:00+00:00,45.45,engulfing,33.5,3.15,2026-09-09 09:40:00+00:00,45.33,stop_loss,-0.266,-0.566,1
SUZLON,1h,reversal,short,RBD,44.099998474121094,44.5,12.37,False,,False,True,True,False,1,2026-04-08 06:45:00+00:00,43.98,pin_bar,80.7,3.32,2026-04-09 04:30:00+00:00,43.67,trailing_stop,0.705,0.405,48
